Year,State,NMFS Name,Pounds,Metric Tons,Dollars,Confidentiality,Collection,Scientific Name,Tsn,Source
2004,ALASKA,"HALIBUT, PACIFIC",76557912,34726,168657656,Public,Commercial,Hippoglossus stenolepis,172932,AKFINHIST
2004,ALASKA,"HERRING, PACIFIC",70893146,32157,14028686,Public,Commercial,Clupea pallasii,551209,AKFINHIST
2004,ALASKA,"MACKEREL, ATKA",108423041,49180,10795333,Public,Commercial,Pleurogrammus monopterygius,167120,AKFINHIST
2004,ALASKA,"POLLOCK, WALLEYE ",3353235816,1521018,271612101,Public,Commercial,Gadus chalcogrammus,934083,AKFINHIST
2004,ALASKA,"ROCKFISH, CANARY",5765,3,3580,Public,Commercial,Sebastes pinniger,166734,AKFINHIST
2004,ALASKA,"ROCKFISH, PACIFIC OCEAN PERCH",45201836,20503,4785293,Public,Commercial,Sebastes alutus,166707,AKFINHIST
2004,ALASKA,"ROCKFISH, WIDOW",14,0,8,Public,Commercial,Sebastes entomelas,166719,AKFINHIST
2004,ALASKA,"ROCKFISH, YELLOWTAIL",3643,2,1293,Public,Commercial,Sebastes flavidus,166720,AKFINHIST
2004,ALASKA,ROCKFISHES **,23187544,10518,6577076,Public,Commercial,Sebastes ,166705,AKFINHIST
2004,ALASKA,SABLEFISH,39942466,18118,118086577,Public,Commercial,Anoplopoma fimbria,167123,AKFINHIST
2004,ALASKA,"SALMON, CHINOOK",12445302,5645,22877694,Public,Commercial,Oncorhynchus tshawytscha,161980,AKFINHIST
2004,ALASKA,"SALMON, CHUM",96187819,43631,18984134,Public,Commercial,Oncorhynchus keta,161976,AKFINHIST
2004,ALASKA,"SALMON, COHO",39085061,17729,26782173,Public,Commercial,Oncorhynchus kisutch,161977,AKFINHIST
2004,ALASKA,"SALMON, PINK",297959738,135154,30771129,Public,Commercial,Oncorhynchus gorbuscha,161975,AKFINHIST
2004,ALASKA,"SALMON, SOCKEYE",252219040,114406,155584994,Public,Commercial,Oncorhynchus nerka,161979,AKFINHIST
2004,ALASKA,"SCALLOP, WEATHERVANE",253809,115,1242358,Public,Commercial,Patinopecten caurinus,79757,AKFINHIST
2004,ALASKA,SCULPINS **,316974,144,5388,Public,Commercial,Cottidae,167196,AKFINHIST
2004,ALASKA,"SHARK, DOGFISH, SPINY",12203,6,2648,Public,Commercial,Squalus acanthias,160617,AKFINHIST
2004,ALASKA,"SHRIMPS, PENAEID **",2017040,915,2913333,Public,Commercial,Penaeidae,95602,AKFINHIST
2004,ALASKA,"SKATES, RAJIDAE (FAMILY) **",18396429,8345,2072900,Public,Commercial,Rajidae,160845,AKFINHIST
2004,ALASKA,"SOLE, DOVER",1219269,553,124702,Public,Commercial,Microstomus pacificus,172887,AKFINHIST
2004,ALASKA,"SOLE, ENGLISH",12771,6,1226,Public,Commercial,Parophrys vetulus,172921,AKFINHIST
2004,ALASKA,"SOLE, FLATHEAD",30629159,13893,4487292,Public,Commercial,Hippoglossoides elassodon,172875,AKFINHIST
2004,ALASKA,"SOLE, REX",6153970,2791,1444512,Public,Commercial,Glyptocephalus zachirus,172978,AKFINHIST
2004,ALASKA,"SOLE, ROCK",64418246,29220,13373626,Public,Commercial,Paraplagusia bilineata,173105,AKFINHIST
2004,ALASKA,"SOLE, YELLOWFIN",138073489,62630,14594902,Public,Commercial,Limanda aspera,172907,AKFINHIST
2004,ALASKA,"SQUID, JUMBO",1194795,542,42244,Public,Commercial,Dosidicus gigas,82538,AKFINHIST
2004,ALASKA,"URCHINS, SEA, STRONGYLOCENTROTUS (GENUS) **",2616859,1187,838515,Public,Commercial,Strongylocentrotus,157968,AKFINHIST
2004,ALASKA,"VERTEBRATES, JAWED",52671,24,9504,Public,Commercial,Gnathostomata ,914179,AKFINHIST
2003,ALASKA,"CLAM, PACIFIC GEODUCK",432727,196,906960,Public,Commercial,Panopea abrupta,81779,AKFINHIST
2003,ALASKA,"CLAM, PACIFIC LITTLENECK",22813,10,148924,Public,Commercial,Protothaca staminea,81464,AKFINHIST
2003,ALASKA,CLAMS **,438875,199,326893,Public,Commercial,Bivalvia,79118,AKFINHIST
2003,ALASKA,"COD, PACIFIC",564561894,256084,158077330,Public,Commercial,Gadus macrocephalus,164711,AKFINHIST
2003,ALASKA,"CRAB, DUNGENESS",5251663,2382,7098839,Public,Commercial,Cancer magister,98675,AKFINHIST
2003,ALASKA,"CRAB, KING **",22886056,10381,105454503,Public,Commercial,Paralithodes,97934,AKFINHIST
2003,ALASKA,"CRAB, SNOW",27510643,12479,50423551,Public,Commercial,Chionoecetes opilio,98428,AKFINHIST
2003,ALASKA,"CRAB, SOUTHERN TANNER",1306765,593,2855646,Public,Commercial,Chionoecetes bairdi,98429,AKFINHIST
2003,ALASKA,CRUSTACEANS **,2149630,975,2896661,Public,Commercial,Crustacea,83677,AKFINHIST
2003,ALASKA,FLATFISHES **,1564457,710,62126,Public,Commercial,Pleuronectiformes,172702,AKFINHIST
2003,ALASKA,"FLOUNDER, ARROWTOOTH",38233168,17342,1053420,Public,Commercial,Atheresthes stomias,172862,AKFINHIST
2003,ALASKA,"HALIBUT, GREENLAND",5639211,2558,1477824,Public,Commercial,Reinhardtius hippoglossoides,172930,AKFINHIST
2003,ALASKA,"HALIBUT, PACIFIC",76616166,34753,165905683,Public,Commercial,Hippoglossus stenolepis,172932,AKFINHIST
2003,ALASKA,"HERRING, PACIFIC",68984100,31291,8930237,Public,Commercial,Clupea pallasii,551209,AKFINHIST
2003,ALASKA,LINGCOD,33021,15,13401,Public,Commercial,Ophiodon elongatus,167116,AKFINHIST
2003,ALASKA,"MACKEREL, ATKA",99542416,45152,3022226,Public,Commercial,Pleurogrammus monopterygius,167120,AKFINHIST
2003,ALASKA,"MUSSEL, SEA",339,0,4484,Public,Commercial,Mytilus edulis,79454,AKFINHIST
2003,ALASKA,"OYSTER, PACIFIC",100486,46,470955,Public,Commercial,Crassostrea gigas,79868,AKFINHIST
2003,ALASKA,"POLLOCK, WALLEYE ",3361261109,1524658,203018335,Public,Commercial,Gadus chalcogrammus,934083,AKFINHIST
2003,ALASKA,"ROCKFISH, CANARY",9716,4,3395,Public,Commercial,Sebastes pinniger,166734,AKFINHIST
2003,ALASKA,"ROCKFISH, PACIFIC OCEAN PERCH",47030496,21333,1431347,Public,Commercial,Sebastes alutus,166707,AKFINHIST
2003,ALASKA,"ROCKFISH, WIDOW",13885,6,3911,Public,Commercial,Sebastes entomelas,166719,AKFINHIST
2003,ALASKA,"ROCKFISH, YELLOWTAIL",6518,3,1813,Public,Commercial,Sebastes flavidus,166720,AKFINHIST
2003,ALASKA,ROCKFISHES **,26434779,11991,7958517,Public,Commercial,Sebastes ,166705,AKFINHIST
2003,ALASKA,SABLEFISH,35705192,16196,81354865,Public,Commercial,Anoplopoma fimbria,167123,AKFINHIST
2003,ALASKA,"SALMON, CHINOOK",10026034,4548,9302008,Public,Commercial,Oncorhynchus tshawytscha,161980,AKFINHIST
2003,ALASKA,"SALMON, CHUM",82076745,37230,13772870,Public,Commercial,Oncorhynchus keta,161976,AKFINHIST
2003,ALASKA,"SALMON, COHO",26555900,12046,12365643,Public,Commercial,Oncorhynchus kisutch,161977,AKFINHIST
2003,ALASKA,"SALMON, PINK",329097367,149278,24327451,Public,Commercial,Oncorhynchus gorbuscha,161975,AKFINHIST
2003,ALASKA,"SALMON, SOCKEYE",182771381,82905,108324918,Public,Commercial,Oncorhynchus nerka,161979,AKFINHIST
2003,ALASKA,"SCALLOP, WEATHERVANE",342802,155,1747086,Public,Commercial,Patinopecten caurinus,79757,AKFINHIST
2003,ALASKA,SCULPINS **,801333,363,14295,Public,Commercial,Cottidae,167196,AKFINHIST
2003,ALASKA,"SHARKS, CHONDRICHTHYES (CLASS) **",175930,80,4300,Public,Commercial,Chondrichthyes,159785,AKFINHIST
2003,ALASKA,"SHRIMPS, PENAEID **",1998062,906,3057522,Public,Commercial,Penaeidae,95602,AKFINHIST
2003,ALASKA,"SKATES, RAJIDAE (FAMILY) **",28218245,12800,3001604,Public,Commercial,Rajidae,160845,AKFINHIST
2003,ALASKA,"SOLE, DOVER",1040306,472,88685,Public,Commercial,Microstomus pacificus,172887,AKFINHIST
2003,ALASKA,"SOLE, FLATHEAD",27412433,12434,957116,Public,Commercial,Hippoglossoides elassodon,172875,AKFINHIST
2003,ALASKA,"SOLE, ROCK",51705969,23454,3810927,Public,Commercial,Paraplagusia bilineata,173105,AKFINHIST
2003,ALASKA,"SOLE, YELLOWFIN",151731604,68825,1962401,Public,Commercial,Limanda aspera,172907,AKFINHIST
2003,ALASKA,"SQUID, JUMBO",1483849,673,63828,Public,Commercial,Dosidicus gigas,82538,AKFINHIST
2003,ALASKA,"VERTEBRATES, JAWED",24785659,11243,4078918,Public,Commercial,Gnathostomata ,914179,AKFINHIST
2002,ALASKA,"CLAM, PACIFIC GEODUCK",283405,129,208654,Public,Commercial,Panopea abrupta,81779,AKFINHIST
2002,ALASKA,"CLAM, PACIFIC LITTLENECK",15069,7,115038,Public,Commercial,Protothaca staminea,81464,AKFINHIST
2002,ALASKA,CLAMS **,360661,164,902006,Public,Commercial,Bivalvia,79118,AKFINHIST
2002,ALASKA,"COD, PACIFIC",510758682,231679,95157191,Public,Commercial,Gadus macrocephalus,164711,AKFINHIST
2002,ALASKA,"CRAB, DUNGENESS",7849632,3561,8630818,Public,Commercial,Cancer magister,98675,AKFINHIST
2002,ALASKA,"CRAB, KING **",16790529,7616,84753384,Public,Commercial,Paralithodes,97934,AKFINHIST
2002,ALASKA,"CRAB, SNOW",31936016,14486,43976897,Public,Commercial,Chionoecetes opilio,98428,AKFINHIST
2002,ALASKA,"CRAB, SOUTHERN TANNER",1301644,590,2466904,Public,Commercial,Chionoecetes bairdi,98429,AKFINHIST
2002,ALASKA,CRUSTACEANS **,2006152,910,2445802,Public,Commercial,Crustacea,83677,AKFINHIST
2002,ALASKA,FLATFISHES **,11568998,5248,808229,Public,Commercial,Pleuronectiformes,172702,AKFINHIST
2002,ALASKA,"FLOUNDER, ARROWTOOTH",32148464,14582,585917,Public,Commercial,Atheresthes stomias,172862,AKFINHIST
2002,ALASKA,"HALIBUT, GREENLAND",6473923,2937,1408521,Public,Commercial,Reinhardtius hippoglossoides,172930,AKFINHIST
2002,ALASKA,"HALIBUT, PACIFIC",77938957,35353,128921581,Public,Commercial,Hippoglossus stenolepis,172932,AKFINHIST
2002,ALASKA,"HERRING, PACIFIC",69857732,31687,9138555,Public,Commercial,Clupea pallasii,551209,AKFINHIST
2002,ALASKA,LINGCOD,93480,42,41635,Public,Commercial,Ophiodon elongatus,167116,AKFINHIST
2002,ALASKA,"MACKEREL, ATKA",83243982,37759,2525082,Public,Commercial,Pleurogrammus monopterygius,167120,AKFINHIST
2002,ALASKA,"MUSSEL, SEA",672,0,5419,Public,Commercial,Mytilus edulis,79454,AKFINHIST
2002,ALASKA,"OYSTER, PACIFIC",87401,40,400192,Public,Commercial,Crassostrea gigas,79868,AKFINHIST
2002,ALASKA,"POLLOCK, WALLEYE ",3333646793,1512132,203263006,Public,Commercial,Gadus chalcogrammus,934083,AKFINHIST
2002,ALASKA,"ROCKFISH, CANARY",5941,3,2417,Public,Commercial,Sebastes pinniger,166734,AKFINHIST
2002,ALASKA,"ROCKFISH, PACIFIC OCEAN PERCH",45147101,20479,4506764,Public,Commercial,Sebastes alutus,166707,AKFINHIST
2002,ALASKA,ROCKFISHES **,22900918,10388,6458552,Public,Commercial,Sebastes ,166705,AKFINHIST
2002,ALASKA,SABLEFISH,32217226,14614,65809298,Public,Commercial,Anoplopoma fimbria,167123,AKFINHIST
2002,ALASKA,"SALMON, CHINOOK",9271839,4206,11052820,Public,Commercial,Oncorhynchus tshawytscha,161980,AKFINHIST
2002,ALASKA,"SALMON, CHUM",92250950,41845,15304143,Public,Commercial,Oncorhynchus keta,161976,AKFINHIST
2002,ALASKA,"SALMON, COHO",32887277,14918,11293090,Public,Commercial,Oncorhynchus kisutch,161977,AKFINHIST
2002,ALASKA,"SALMON, PINK",255826078,116042,17587957,Public,Commercial,Oncorhynchus gorbuscha,161975,AKFINHIST
2002,ALASKA,"SALMON, SOCKEYE",132821268,60247,74663629,Public,Commercial,Oncorhynchus nerka,161979,AKFINHIST
2002,ALASKA,"SCALLOP, WEATHERVANE",320540,145,1291642,Public,Commercial,Patinopecten caurinus,79757,AKFINHIST
2002,ALASKA,SCULPINS **,348449,158,7465,Public,Commercial,Cottidae,167196,AKFINHIST
2002,ALASKA,"SHRIMPS, PENAEID **",2068960,938,2679022,Public,Commercial,Penaeidae,95602,AKFINHIST
2002,ALASKA,"SKATES, RAJIDAE (FAMILY) **",5121986,2323,326057,Public,Commercial,Rajidae,160845,AKFINHIST
2002,ALASKA,SMELTS **,203751,92,3074,Public,Commercial,Osmeridae,162028,AKFINHIST
2002,ALASKA,"SOLE, DOVER",758730,344,63284,Public,Commercial,Microstomus pacificus,172887,AKFINHIST
2002,ALASKA,"SOLE, FLATHEAD",29032894,13169,977457,Public,Commercial,Hippoglossoides elassodon,172875,AKFINHIST
2002,ALASKA,"SOLE, ROCK",64466923,29242,4809633,Public,Commercial,Paraplagusia bilineata,173105,AKFINHIST
2002,ALASKA,"SOLE, YELLOWFIN",140268556,63625,5823116,Public,Commercial,Limanda aspera,172907,AKFINHIST
2002,ALASKA,"SQUID, JUMBO",1461233,663,19327,Public,Commercial,Dosidicus gigas,82538,AKFINHIST
2002,ALASKA,"URCHINS, SEA, STRONGYLOCENTROTUS (GENUS) **",3173133,1439,969756,Public,Commercial,Strongylocentrotus,157968,AKFINHIST
2002,ALASKA,"VERTEBRATES, JAWED",9346896,4240,2142001,Public,Commercial,Gnathostomata ,914179,AKFINHIST
2001,ALASKA,"CLAM, PACIFIC LITTLENECK",14228,6,118664,Public,Commercial,Protothaca staminea,81464,AKFINHIST
2001,ALASKA,"COD, PACIFIC",470768496,213539,117604636,Public,Commercial,Gadus macrocephalus,164711,AKFINHIST
2001,ALASKA,"CRAB, DUNGENESS",4296770,1949,7537914,Public,Commercial,Cancer magister,98675,AKFINHIST
2001,ALASKA,"CRAB, KING **",16051074,7281,65556283,Public,Commercial,Paralithodes,97934,AKFINHIST
2001,ALASKA,"CRAB, SNOW",24792145,11246,38319216,Public,Commercial,Chionoecetes opilio,98428,AKFINHIST
2001,ALASKA,"CRAB, SOUTHERN TANNER",2051637,931,4256448,Public,Commercial,Chionoecetes bairdi,98429,AKFINHIST
2001,ALASKA,CRUSTACEANS **,1610409,730,2750550,Public,Commercial,Crustacea,83677,AKFINHIST
2001,ALASKA,FLATFISHES **,9922777,4501,696120,Public,Commercial,Pleuronectiformes,172702,AKFINHIST
2001,ALASKA,"FLOUNDER, ARROWTOOTH",26278790,11920,470786,Public,Commercial,Atheresthes stomias,172862,AKFINHIST
2001,ALASKA,"HALIBUT, GREENLAND",9679874,4391,1343006,Public,Commercial,Reinhardtius hippoglossoides,172930,AKFINHIST
2001,ALASKA,"HALIBUT, PACIFIC",74379922,33739,109053270,Public,Commercial,Hippoglossus stenolepis,172932,AKFINHIST
2001,ALASKA,"HERRING, PACIFIC",84754024,38444,10384864,Public,Commercial,Clupea pallasii,551209,AKFINHIST
2001,ALASKA,LINGCOD,56375,26,31827,Public,Commercial,Ophiodon elongatus,167116,AKFINHIST
2001,ALASKA,"MACKEREL, ATKA",125874157,57096,1709646,Public,Commercial,Pleurogrammus monopterygius,167120,AKFINHIST
2001,ALASKA,"MUSSEL, SEA",600,0,7014,Public,Commercial,Mytilus edulis,79454,AKFINHIST
2001,ALASKA,"OYSTER, PACIFIC",60869,28,314151,Public,Commercial,Crassostrea gigas,79868,AKFINHIST
2001,ALASKA,"POLLOCK, WALLEYE ",3178821103,1441904,230635897,Public,Commercial,Gadus chalcogrammus,934083,AKFINHIST
2001,ALASKA,"ROCKFISH, CANARY",5832,3,1773,Public,Commercial,Sebastes pinniger,166734,AKFINHIST
2001,ALASKA,"ROCKFISH, PACIFIC OCEAN PERCH",38544077,17483,1504198,Public,Commercial,Sebastes alutus,166707,AKFINHIST
2001,ALASKA,"ROCKFISH, YELLOWTAIL",54759,25,3215,Public,Commercial,Sebastes flavidus,166720,AKFINHIST
2001,ALASKA,ROCKFISHES **,23113385,10484,6466596,Public,Commercial,Sebastes ,166705,AKFINHIST
2001,ALASKA,SABLEFISH,31295590,14196,62199663,Public,Commercial,Anoplopoma fimbria,167123,AKFINHIST
2001,ALASKA,"SALMON, CHINOOK",5426519,2461,9362043,Public,Commercial,Oncorhynchus tshawytscha,161980,AKFINHIST
2001,ALASKA,"SALMON, CHUM",101830549,46190,31475325,Public,Commercial,Oncorhynchus keta,161976,AKFINHIST
2001,ALASKA,"SALMON, COHO",32141386,14579,13752820,Public,Commercial,Oncorhynchus kisutch,161977,AKFINHIST
2001,ALASKA,"SALMON, PACIFIC **",17177,8,11278,Public,Commercial,Oncorhynchus,161974,AKFINHIST
2001,ALASKA,"SALMON, PINK",378385739,171635,40770355,Public,Commercial,Oncorhynchus gorbuscha,161975,AKFINHIST
2001,ALASKA,"SALMON, SOCKEYE",168603774,76478,93136465,Public,Commercial,Oncorhynchus nerka,161979,AKFINHIST
2001,ALASKA,"SCALLOP, WEATHERVANE",266646,121,1045715,Public,Commercial,Patinopecten caurinus,79757,AKFINHIST
2001,ALASKA,SCULPINS **,157077,71,2360,Public,Commercial,Cottidae,167196,AKFINHIST
2001,ALASKA,"SHRIMPS, PENAEID **",1700432,771,2677618,Public,Commercial,Penaeidae,95602,AKFINHIST
2001,ALASKA,"SKATES, RAJIDAE (FAMILY) **",272921,124,30377,Public,Commercial,Rajidae,160845,AKFINHIST
2001,ALASKA,SMELTS **,75511,34,1354,Public,Commercial,Osmeridae,162028,AKFINHIST
2001,ALASKA,"SOLE, DOVER",1314352,596,139384,Public,Commercial,Microstomus pacificus,172887,AKFINHIST
2001,ALASKA,"SOLE, FLATHEAD",35470075,16089,1513602,Public,Commercial,Hippoglossoides elassodon,172875,AKFINHIST
2001,ALASKA,"SOLE, ROCK",53341994,24196,4902828,Public,Commercial,Paraplagusia bilineata,173105,AKFINHIST
2001,ALASKA,"SOLE, YELLOWFIN",121071984,54918,8780643,Public,Commercial,Limanda aspera,172907,AKFINHIST
2001,ALASKA,"SQUID, JUMBO",1873638,850,45766,Public,Commercial,Dosidicus gigas,82538,AKFINHIST
2001,ALASKA,"URCHINS, SEA, STRONGYLOCENTROTUS (GENUS) **",2570097,1166,925032,Public,Commercial,Strongylocentrotus,157968,AKFINHIST
2001,ALASKA,"VERTEBRATES, JAWED",9391683,4260,346140,Public,Commercial,Gnathostomata ,914179,AKFINHIST
2000,ALASKA,"CLAM, PACIFIC GEODUCK",419733,190,445337,Public,Commercial,Panopea abrupta,81779,AKFINHIST
2000,ALASKA,"COD, PACIFIC",529663924,240254,141941773,Public,Commercial,Gadus macrocephalus,164711,AKFINHIST
2000,ALASKA,"CRAB, DUNGENESS",2778547,1260,4233864,Public,Commercial,Cancer magister,98675,AKFINHIST
2000,ALASKA,"CRAB, KING **",15096884,6848,61638849,Public,Commercial,Paralithodes,97934,AKFINHIST
2000,ALASKA,"CRAB, SNOW",32810551,14883,60535468,Public,Commercial,Chionoecetes opilio,98428,AKFINHIST
2000,ALASKA,"CRAB, SOUTHERN TANNER",1686069,765,4019160,Public,Commercial,Chionoecetes bairdi,98429,AKFINHIST
2000,ALASKA,CRUSTACEANS **,1387511,629,2879588,Public,Commercial,Crustacea,83677,AKFINHIST
2000,ALASKA,FLATFISHES **,16434663,7455,1286365,Public,Commercial,Pleuronectiformes,172702,AKFINHIST
2000,ALASKA,"FLOUNDER, ARROWTOOTH",34296374,15557,1190649,Public,Commercial,Atheresthes stomias,172862,AKFINHIST
2000,ALASKA,"HALIBUT, GREENLAND",13637908,6186,2942397,Public,Commercial,Reinhardtius hippoglossoides,172930,AKFINHIST
2000,ALASKA,"HALIBUT, PACIFIC",71726768,32535,134824754,Public,Commercial,Hippoglossus stenolepis,172932,AKFINHIST
2000,ALASKA,"HERRING, PACIFIC",68005105,30847,9646525,Public,Commercial,Clupea pallasii,551209,AKFINHIST
2000,ALASKA,LINGCOD,49043,22,30060,Public,Commercial,Ophiodon elongatus,167116,AKFINHIST
2000,ALASKA,"MACKEREL, ATKA",98308034,44592,8847723,Public,Commercial,Pleurogrammus monopterygius,167120,AKFINHIST
2000,ALASKA,"POLLOCK, WALLEYE ",2606800469,1182437,160524764,Public,Commercial,Gadus chalcogrammus,934083,AKFINHIST
2000,ALASKA,"ROCKFISH, CANARY",9438,4,3471,Public,Commercial,Sebastes pinniger,166734,AKFINHIST
2000,ALASKA,"ROCKFISH, PACIFIC OCEAN PERCH",39288670,17821,2497132,Public,Commercial,Sebastes alutus,166707,AKFINHIST
2000,ALASKA,"ROCKFISH, YELLOWTAIL",4340,2,1154,Public,Commercial,Sebastes flavidus,166720,AKFINHIST
2000,ALASKA,ROCKFISHES **,25181918,11422,6747488,Public,Commercial,Sebastes ,166705,AKFINHIST
2000,ALASKA,SABLEFISH,35562568,16131,80177917,Public,Commercial,Anoplopoma fimbria,167123,AKFINHIST
2000,ALASKA,"SALMON, CHINOOK",5237461,2376,10282411,Public,Commercial,Oncorhynchus tshawytscha,161980,AKFINHIST
2000,ALASKA,"SALMON, CHUM",159264495,72242,37950820,Public,Commercial,Oncorhynchus keta,161976,AKFINHIST
2000,ALASKA,"SALMON, COHO",29090775,13195,15567757,Public,Commercial,Oncorhynchus kisutch,161977,AKFINHIST
2000,ALASKA,"SALMON, PACIFIC **",15963,7,16634,Public,Commercial,Oncorhynchus,161974,AKFINHIST
2000,ALASKA,"SALMON, PINK",208199547,94439,27092610,Public,Commercial,Oncorhynchus gorbuscha,161975,AKFINHIST
2000,ALASKA,"SALMON, SOCKEYE",204924352,92953,155747023,Public,Commercial,Oncorhynchus nerka,161979,AKFINHIST
2000,ALASKA,"SCALLOP, WEATHERVANE",510185,231,3261954,Public,Commercial,Patinopecten caurinus,79757,AKFINHIST
2000,ALASKA,SCULPINS **,134109,61,5151,Public,Commercial,Cottidae,167196,AKFINHIST
2000,ALASKA,"SHRIMPS, PENAEID **",2470868,1121,4739663,Public,Commercial,Penaeidae,95602,AKFINHIST
2000,ALASKA,"SKATES, RAJIDAE (FAMILY) **",89503,41,6920,Public,Commercial,Rajidae,160845,AKFINHIST
2000,ALASKA,SMELTS **,34308,16,13908,Public,Commercial,Osmeridae,162028,AKFINHIST
2000,ALASKA,"SOLE, DOVER",1521354,690,154005,Public,Commercial,Microstomus pacificus,172887,AKFINHIST
2000,ALASKA,"SOLE, FLATHEAD",35852611,16263,1753312,Public,Commercial,Hippoglossoides elassodon,172875,AKFINHIST
2000,ALASKA,"SOLE, ROCK",60615047,27495,7501292,Public,Commercial,Paraplagusia bilineata,173105,AKFINHIST
2000,ALASKA,"SOLE, YELLOWFIN",154258320,69971,6672378,Public,Commercial,Limanda aspera,172907,AKFINHIST
2000,ALASKA,"URCHINS, SEA, STRONGYLOCENTROTUS (GENUS) **",2392099,1085,889328,Public,Commercial,Strongylocentrotus,157968,AKFINHIST
2000,ALASKA,"VERTEBRATES, JAWED",8227585,3732,920159,Public,Commercial,Gnathostomata ,914179,AKFINHIST
1999,ALASKA,"CLAM, PACIFIC GEODUCK",195767,89,322037,Public,Commercial,Panopea abrupta,81779,AKFINHIST
1999,ALASKA,"CLAM, PACIFIC LITTLENECK",14306,6,124054,Public,Commercial,Protothaca staminea,81464,AKFINHIST
1999,ALASKA,CLAMS **,372714,169,210269,Public,Commercial,Bivalvia,79118,AKFINHIST
1999,ALASKA,"COD, PACIFIC",523280870,237359,82925077,Public,Commercial,Gadus macrocephalus,164711,AKFINHIST
1999,ALASKA,"CRAB, DUNGENESS",3932082,1784,6556229,Public,Commercial,Cancer magister,98675,AKFINHIST
1999,ALASKA,"CRAB, KING **",16919447,7675,88073619,Public,Commercial,Paralithodes,97934,AKFINHIST
1999,ALASKA,"CRAB, SNOW",182997046,83007,161037400,Public,Commercial,Chionoecetes opilio,98428,AKFINHIST
1999,ALASKA,"CRAB, SOUTHERN TANNER",2165478,982,4745691,Public,Commercial,Chionoecetes bairdi,98429,AKFINHIST
1999,ALASKA,"CRABS, DECAPODA (ORDER) **",216979,98,694333,Public,Commercial,Decapoda,95599,AKFINHIST
1999,ALASKA,CRUSTACEANS **,1897317,861,3163306,Public,Commercial,Crustacea,83677,AKFINHIST
1999,ALASKA,FLATFISHES **,28132852,12761,2507158,Public,Commercial,Pleuronectiformes,172702,AKFINHIST
1999,ALASKA,"FLOUNDER, ARROWTOOTH",15359831,6967,341693,Public,Commercial,Atheresthes stomias,172862,AKFINHIST
1999,ALASKA,"HALIBUT, GREENLAND",30422,14,12473,Public,Commercial,Reinhardtius hippoglossoides,172930,AKFINHIST
1999,ALASKA,"HALIBUT, PACIFIC",75851119,34406,116913496,Public,Commercial,Hippoglossus stenolepis,172932,AKFINHIST
1999,ALASKA,"HERRING, PACIFIC",85720518,38883,14173189,Public,Commercial,Clupea pallasii,551209,AKFINHIST
1999,ALASKA,LINGCOD,568046,258,347798,Public,Commercial,Ophiodon elongatus,167116,AKFINHIST
1999,ALASKA,"MACKEREL, ATKA",113395523,51436,5669776,Public,Commercial,Pleurogrammus monopterygius,167120,AKFINHIST
1999,ALASKA,"MUSSEL, SEA",810,0,9155,Public,Commercial,Mytilus edulis,79454,AKFINHIST
1999,ALASKA,"OYSTER, PACIFIC",62117,28,347312,Public,Commercial,Crassostrea gigas,79868,AKFINHIST
1999,ALASKA,"POLLOCK, WALLEYE ",2325888395,1055016,162812188,Public,Commercial,Gadus chalcogrammus,934083,AKFINHIST
1999,ALASKA,"ROCKFISH, BOCACCIO",2161,1,540,Public,Commercial,Sebastes paucispinis,166733,AKFINHIST
1999,ALASKA,"ROCKFISH, CANARY",21380,10,6414,Public,Commercial,Sebastes pinniger,166734,AKFINHIST
1999,ALASKA,"ROCKFISH, PACIFIC OCEAN PERCH",44740149,20294,3380076,Public,Commercial,Sebastes alutus,166707,AKFINHIST
